time,pp9_mrna_,p9_,pp8_mrna_,p8_,pp7_mrna_,p7_,pp6_mrna_,p6_,pp5_mrna_,p5_,pp4_mrna_,p4_,pp3_mrna_,p3_,pp2_mrna_,p2_,pp1_mrna_,p1_,DefaultCompartment,pp8_mrna_degradation_rate,pp9_mrna_degradation_rate,p1_degradation_rate,p2_degradation_rate,p3_degradation_rate,p4_degradation_rate,p5_degradation_rate,p6_degradation_rate,p7_degradation_rate,p8_degradation_rate,p9_degradation_rate,v1_Kd,v1_h,v2_Kd,v2_h,v3_Kd,v3_h,v4_Kd,v4_h,v5_Kd,v5_h,v6_Kd,v6_h,v7_Kd,v7_h,v8_Kd,v8_h,v9_Kd,v9_h,pp1_mrna_degradation_rate,pp2_mrna_degradation_rate,pro1_strength,pro2_strength,pro3_strength,pro4_strength,pro5_strength,pro6_strength,pro7_strength,pro8_strength,pro9_strength,pp3_mrna_degradation_rate,v10_Kd,v10_h,v11_Kd,v11_h,v12_Kd,v12_h,v13_Kd,v13_h,pp4_mrna_degradation_rate,v14_Kd,v14_h,v15_Kd,v15_h,pp5_mrna_degradation_rate,rbs1_strength,rbs2_strength,rbs3_strength,rbs4_strength,rbs5_strength,rbs6_strength,rbs7_strength,rbs8_strength,rbs9_strength,pp6_mrna_degradation_rate,pp7_mrna_degradation_rate,as8,cod1,cod2,cod3,cod4,cod5,cod6,cod7,cod8,cod9,rs1,rs2,rs3,rs4,rs5,rs6,rs7,as1,as2,as3,as4,as5,as6,as7
0.83,0.4868250866621324,0.37236667440953464,0.4868250866621324,0.16931978143744555,0.2380536238679059,0.12008987101951069,0.2380536238679059,0.04803594840780427,2.3168759155090055,0.36018397285654086,2.7510793567286598,2.5205951308446286,2.7510793567286598,0.912432626550092,0.5298051246158649,0.3958723503249216,1.127901427356929,3.4709703967151704,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9131874741880243,2.0,0.0007713724468957472,4.667219570702159,4.667219570702159,4.999801819736719,2.0809259012547288,2.0809259012547288,1.2920251695313854,1.2920251695313854,0.0007206846724067847,0.9760291482562494,0.956368891039884,0.2586038243206098,0.2586038243206098,0.9760291482562494,0.956368891039884,0.23744543890273156,0.9999603639473438,0.9131874741880243,0.6753055802048984,0.9992312936018832,0.9992312936018832,0.6753055802048984
0.84,0.49394337573955227,0.40965458766180546,0.49394337573955227,0.18627506169216876,0.2569553604477802,0.13183185461764774,0.2569553604477802,0.052732741847059096,2.3435715475735424,0.3700097535149605,2.7700947249126298,2.568881025926162,2.7700947249126298,0.9299116835931809,0.5245404428710627,0.4013134738154438,1.1365789531418407,3.457801590985128,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9213511334844088,2.0,0.0006355724357761044,4.657056711647077,4.657056711647077,4.999816304690496,2.191141333727373,2.191141333727373,1.118016082362134,1.118016082362134,0.0005955327379231218,0.974717856802582,0.9555702050896788,0.22372166143142275,0.22372166143142275,0.974717856802582,0.9555702050896788,0.23675786140904992,0.9999632609380992,0.9213511334844088,0.7512758388265629,0.9994705700009641,0.9994705700009641,0.7512758388265629
0.85,0.49940912770936724,0.44725652978747976,0.49940912770936724,0.20337313480098945,0.27666992938938184,0.14447912837667526,0.27666992938938184,0.05779165135067011,2.3700016914314066,0.37991900919435845,2.788819178207948,2.6173420724231846,2.788819178207948,0.9474541438635965,0.5193269624879421,0.40665376299135747,1.1451701361025446,3.444730056319388,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9286783765315537,2.0,0.0005317077390663698,4.646777462371587,4.646777462371587,4.9998295357801315,2.2820438817648836,2.2820438817648836,0.9731509322577007,0.9731509322577007,0.0004996542306844624,0.9733815780976767,0.9547699621463955,0.19470165413901697,0.19470165413901697,0.9733815780976767,0.9547699621463955,0.2360741353509034,0.9999659071560263,0.9286783765315537,0.8133398538233193,0.9996329374406557,0.9996329374406557,0.8133398538233193
0.86,0.5035029217206648,0.4850506224777196,0.5035029217206648,0.22055858117340008,0.29699843478393,0.15806271656228865,0.29699843478393,0.06322508662491545,2.3961689768866132,0.38991000600733733,2.8072544933499888,2.6659710030759878,2.8072544933499888,0.9650573766790908,0.5141644441371832,0.4118944394227124,1.1536758353644792,3.4317549932371203,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9352569150633445,2.0,0.00045080856380037067,4.636389901598043,4.636389901598044,4.999841636698993,2.354295148526414,2.354295148526414,0.8523533050194437,0.8523533050194437,0.00042485556947582416,0.972021803076585,0.9539682930821552,0.17051435802796114,0.17051435802796114,0.972021803076585,0.9539682930821552,0.23539424284371768,0.9999683273397987,0.9352569150633445,0.8619149540407882,0.9997437340492745,0.9997437340492745,0.8619149540407882
0.87,0.5064555667345062,0.5229359464767138,0.5064555667345062,0.23778551156229277,0.3177601325648738,0.17260395104790843,0.3177601325648738,0.06904158041916338,2.422076008737977,0.39998103176814326,2.8254025101783253,2.7147606267347024,2.825402510178325,0.9827187789084898,0.5090525769144922,0.41703671468234454,1.1620969015047222,3.4188756093725248,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9411659680171127,2.0,0.0003867639003230103,4.625902183714081,4.625902183714081,4.999852717540903,2.4102786801809963,2.4102786801809963,0.7512702682506768,0.7512702682506768,0.00036554784105562193,0.9706400461961124,0.9531653267022621,0.15028113954876388,0.15028113954876388,0.9706400461961124,0.9531653267022621,0.2347181660107424,0.9999705435081806,0.9411659680171127,0.8987414214340295,0.9998197651501056,0.9998197651501056,0.8987414214340295
0.88,0.5084559794114396,0.5608287795980003,0.5084559794114396,0.25501585644295577,0.3388037132835113,0.18811575251502471,0.3388037132835113,0.07524630100600989,2.447725366900318,0.41013039575975163,2.8432651316357602,2.763703829370027,2.84326513163576,1.0004357753375666,0.5039910020951522,0.42208178956797526,1.1704341766368367,3.4060911194085546,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9464767934080466,2.0,0.00033531839497622174,4.615322513748677,4.615322513748677,4.999862876441458,2.4530110080620386,2.4530110080620386,0.6662875596735278,0.6662875596735278,0.00031783473684470143,0.9692378403244863,0.9523611897371932,0.1332745378718631,0.1332745378718631,0.9692378403244863,0.9523611897371932,0.23404588698452256,0.9999725752882916,0.9464767934080466,0.9260506936622118,0.9998722491375366,0.9998722491375366,0.9260506936622118
0.89,0.509658634067394,0.5986594707807735,0.509658634067394,0.2722179446074025,0.36000940257923086,0.20460422267153638,0.36000940257923086,0.08184168906861455,2.4731196065410117,0.42035642850328075,2.860844323524263,2.8127935750786985,2.8608443235242627,1.0182058190330132,0.4989793287297837,0.42703085360064474,1.1786884944952989,3.393400745010615,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9512532824294962,2.0,0.00029344918205296915,4.604659123364114,4.604659123364114,4.999872201004343,2.4854266032375247,2.4854266032375247,0.5944576023239329,0.5944576023239329,0.00027894534850962834,0.9678167318135507,0.9515560068352278,0.11890237503153528,0.11890237503153528,0.9678167318135507,0.9515560068352278,0.2333773879083096,0.9999744402008686,0.9512532824294962,0.9460189337823545,0.9999087102612894,0.9999087102612894,0.9460189337823545
0.9,0.5101900465817051,0.6363698874735284,0.5101900465817051,0.2893653424578069,0.38128586165459505,0.22207018770962028,0.38128586165459505,0.0888280750838481,2.4982612582275396,0.4306574815289109,2.8781421140292953,2.8620229070742895,2.878142114029295,1.0360263917011006,0.49401714410857067,0.4318850847060243,1.1868606805187996,3.3808037147613463,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9555525770822914,2.0,0.0002589694458644513,4.593920247956674,4.593920247956674,4.999880769542921,2.5100358295437153,2.5100358295437153,0.533398945383752,0.533398945383752,0.00024687296282774345,0.9663782757738666,0.9507499005558472,0.10668680752484407,0.10668680752484407,0.9663782757738666,0.9507499005558472,0.23271265093747062,0.9999761539085842,0.9555525770822914,0.9605053080655829,0.9999342144707815,0.9999342144707815,0.9605053080655829
0.91,0.5101541758433911,0.6739113498816458,0.5101541758433911,0.3064359146830579,0.4025650764030837,0.24051051879226196,0.4025650764030837,0.0962042075169048,2.5231528280851596,0.44103192714873224,2.8951605930268403,2.9113849486602583,2.89516059302684,1.0538950040399129,0.4891040209225171,0.4366456490196189,1.1949515519327283,3.368299264096011,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9594256843792819,2.0,0.00023027061639925824,4.583114104928477,4.583114104928478,4.999888652162866,2.528833437418033,2.528833437418033,0.4811951896024761,0.4811951896024761,0.0002201399393274595,0.9649240315669853,0.9499429913639407,0.09624363979694904,0.09624363979694904,0.9649240315669853,0.9499429913639407,0.2320516582408735,0.9999777304325732,0.9594256843792819,0.9709815197566213,0.999952185136976,0.999952185136976,0.9709815197566213
0.92,0.5096368156301514,0.7112429654302623,0.5096368156301514,0.3234110669182082,0.4237971135015966,0.259919182403709,0.4237971135015966,0.10396767296148358,2.5477967979634837,0.45147815823167753,2.9119019111874342,2.9608729041813215,2.911901911187434,1.0718091960837366,0.48423952225310046,0.4413137007774349,1.2029619178309716,3.3558866352383063,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9629180691139511,2.0,0.00020615127397632897,4.572248873171764,4.572248873171763,4.999895911707731,2.543335678855401,2.543335678855401,0.43630498880932994,0.43630498880932994,0.00019764152163625662,0.9634555585248428,0.9491353976248544,0.0872640568136457,0.0872640568136457,0.9634555585248428,0.9491353976248544,0.23139439200223486,0.9999791823415463,0.9629180691139511,0.97855954833292,0.9999649448823328,0.9999649448823328,0.97855954833292
0.93,0.5087091186069986,0.7483302863243124,0.5087091186069986,0.3402751353202439,0.4449455849436965,0.2802880396830649,0.4449455849436965,0.11211521587322598,2.5721956256099006,0.46199458798033227,2.928368278890906,3.010480059947725,2.9283682788909053,1.0897665375376382,0.4794232051059474,0.4458903822664044,1.2108925792567968,3.3435650771369376,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9660702138475576,2.0,0.0001857014407390345,4.561332673791153,4.561332673791153,4.999902604586151,2.5546651383684744,2.5546651383684744,0.3974865222093759,0.3974865222093759,0.0001785401147298906,0.9619744119029773,0.9483272356003579,0.07949936532859697,0.07949936532859697,0.9619744119029773,0.9483272356003579,0.23074083442145268,0.9999805209172303,0.9660702138475576,0.9840558459757051,0.9999740766896281,0.9999740766896281,0.9840558459757051
0.94,0.5074304053439918,0.7851442254790875,0.5074304053439918,0.35701489362815964,0.4659840514434511,0.3016074388190757,0.4659840514434511,0.12064297552763029,2.596351744849032,0.4725796497097352,2.944561964966372,3.060199785129044,2.9445619649663715,1.1077646281010116,0.47465462295032457,0.4503768238173458,1.2187443292829472,3.3313338454027863,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9689181396315264,2.0,0.00016822295156276266,4.550373552076022,4.550373552076022,4.999908781496621,2.5636409787219865,2.5636409787219865,0.363736114361358,0.363736114361358,0.0001621924645882582,0.9604821390715662,0.9475186194455555,0.07274862946447716,0.07274862946447716,0.9604821390715662,0.9475186194455555,0.23009096771591322,0.9999817562993242,0.9689181396315264,0.988059706721135,0.9999806650349853,0.9999806650349853,0.988059706721135
0.95,0.5058503980721284,0.8216601781847731,0.5058503980721284,0.3736191537728437,0.4868933071149291,0.32386664765826684,0.4868933071149291,0.12954665906330676,2.620267565767331,0.48323179662827864,2.9604852952717406,3.1100255326143507,2.96048529527174,1.125801097778951,0.4699333275682111,0.45477414382856596,1.2265179530909978,3.3191922022465903,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9714938844463318,2.0,0.00015317376007333133,4.539379460724649,4.539379460724649,4.9999144880635225,2.5708571314974837,2.5708571314974837,0.33423923848135245,0.33423923848135245,0.00014809868353568537,0.9589802759461201,0.9467096612067738,0.06684881986692558,0.06684881986692558,0.9589802759461201,0.9467096612067738,0.2294447741217707,0.9999828976127045,0.9714938844463318,0.9909924754754115,0.9999854571755041,0.9999854571755041,0.9909924754754115
0.96,0.5040109975767751,0.8578573074483204,0.5040109975767751,0.3900784409130945,0.5076593872471732,0.3470541674944212,0.5076593872471732,0.13882166699776852,2.64394547490134,0.4939495016204237,2.9761406511263475,3.159950839834174,2.976140651126347,1.143873607179792,0.4652588704165335,0.4590834488116524,1.234214228049776,3.3071394164174492,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9738259387401258,2.0,0.0001401283954109908,4.52835824431322,4.52835824431322,4.999919765396111,2.5767439115902295,2.5767439115902295,0.3083317811283711,0.3083317811283711,0.0001358660282808599,0.9574703436578932,0.9459004708204759,0.06166703633575883,0.06166703633575883,0.9574703436578932,0.9459004708204759,0.22880223589521353,0.9999839530792222,0.9738259387401258,0.9931541464432553,0.9999889712539306,0.9999889712539306,0.9931541464432553
0.97,0.5019476996723345,0.8937179597324134,0.5019476996723345,0.4063847277648251,0.5282721297247014,0.37115796041742954,0.5282721297247014,0.14846318416697185,2.6673878354299076,0.5047312570317362,2.9915304676111987,3.2099693295436436,2.9915304676111982,1.1619798477986043,0.46063080364082215,0.46330583345372284,1.2418339237932023,3.2951747631416146,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9759396390590035,2.0,0.00012874949112880705,4.51731762499456,4.51731762499456,4.999924650580506,2.5816141382890625,2.5816141382890625,0.2854695589294667,0.2854695589294667,0.0001251827995054923,0.9559538454624034,0.9450911561131895,0.057094393151064744,0.057094393151064744,0.9559538454624034,0.9450911561131895,0.22816333531369154,0.9999849301161012,0.9759396390590035,0.9947581764288304,0.999991568958967,0.999991568958967,0.9947581764288304
0.98,0.499690728086763,0.9292271848658408,0.499690728086763,0.4225312162983087,0.5487241443012499,0.39616561449835275,0.5487241443012499,0.15846624579934113,2.6905969873686186,0.5155755744557354,3.0066572317495592,3.260074710561891,3.006657231749559,1.1801175422848478,0.4560486808362371,0.46744238069166705,1.2493778022972017,3.2832975240621027,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9778575217861444,2.0,0.00011876701766309303,4.506265189405969,4.506265189405969,4.9999291771133585,2.585696662363344,2.585696662363344,0.2652043604299345,0.2652043604299345,0.00011579928892908174,0.9544322638832492,0.9442818228025027,0.05304121661319675,0.05304121661319675,0.9544322638832492,0.9442818228025027,0.22752805467713327,0.9999858354226716,0.9778575217861444,0.9959567242927442,0.9999935045379452,0.9999935045379452,0.9959567242927442
0.99,0.49726594420820247,0.9643723394875423,0.49726594420820247,0.43851215741922916,0.5690100757516103,0.42206446448715584,0.5690100757516103,0.16882578579486238,2.713575247766505,0.5264809845228604,3.021523480581403,3.3102607784668137,3.0215234805814024,1.1982844446938696,0.45151205762297164,0.4714941617953804,1.2568466179559032,3.271506987178811,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9795996396123979,2.0,0.00010996294920907979,4.495208376759306,4.495208376759306,4.99993337528463,2.5891603395478615,2.5891603395478615,0.24716510012758322,0.24716510012758322,0.00010751370156157392,0.9529070580871439,0.9434725744991211,0.049433269267944176,0.049433269267944176,0.9529070580871439,0.9434725744991211,0.22689637630913467,0.9999866750569262,0.9795996396123979,0.9968586348516185,0.9999949580023489,0.9999949580023489,0.9968586348516185
1.0,0.4946955809530628,0.9991427577673931,0.4946955809530628,0.4543227012413058,0.5891260762398193,0.4488416806771799,0.5891260762398193,0.179536672270872,2.73632491090449,0.5374460366915239,3.0361317991443393,3.360521416243102,3.036131799144339,1.2164783407214852,0.44702049208375255,0.4754622364576757,1.2642411176571156,3.2598024467891564,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,11.147,1.0,1.0,4.0,20.0,1.0,0.2,4.0,0.2,4.0,0.04,4.0,0.02,4.0,0.04,4.0,0.2,4.0,1.0,1.0,2.0,4.5077,5.0,5.0,5.0,1.31,1.31,5.0,5.0,1.0,0.02,4.0,0.1,2.0,0.1,2.0,0.01,2.0,1.0,1.0,4.0,20.0,1.0,1.0,0.3668,1.4102,0.8,2.21,0.5,2.0,5.0,3.6377,8.0,1.0,1.0,0.9811838436685052,2.0,0.00010215981408794485,4.484154468082135,4.484154468082134,4.9999372725159485,2.5921310283287586,2.5921310283287586,0.23104295979580639,0.23104295979580639,0.00010016163579980428,0.9513796614851407,0.942663512709993,0.04620877412628373,0.04620877412628373,0.9513796614851407,0.942663512709993,0.2262682825581237,0.9999874545031897,0.9811838436685052,0.9975421321549743,0.9999960577373908,0.9999960577373908,0.9975421321549743
